Dist_Code,Year,State_Code,State_Name,Dist_Name,Rice_Area,RICE_PRODUCTION,RICE_YIELD
75,2008,5,Karnataka,Belgaum,71.24,93.41,1311.2
75,2009,5,Karnataka,Belgaum,71.89,84.04,1169.01
75,2010,5,Karnataka,Belgaum,68.47,135.88,1984.52
75,2011,5,Karnataka,Belgaum,68.31,132.5,1939.69
75,2012,5,Karnataka,Belgaum,63.7,95.08,1492.62
75,2013,5,Karnataka,Belgaum,58.67,123.84,2110.79
75,2014,5,Karnataka,Belgaum,59.94,176.69,2947.78
75,2015,5,Karnataka,Belgaum,61.23,40.8,666.34
76,2005,5,Karnataka,Bijapur / Vijayapura,0.28,0.71,2535.71
76,2006,5,Karnataka,Bijapur / Vijayapura,0.16,0.43,2687.5
76,2007,5,Karnataka,Bijapur / Vijayapura,0.09,0.26,2888.89
76,2008,5,Karnataka,Bijapur / Vijayapura,0.1,0.31,3100
76,2009,5,Karnataka,Bijapur / Vijayapura,0.16,0.46,2875
76,2010,5,Karnataka,Bijapur / Vijayapura,0.21,0.59,2809.52
76,2011,5,Karnataka,Bijapur / Vijayapura,0.18,0.47,2611.11
76,2012,5,Karnataka,Bijapur / Vijayapura,0.15,0.38,2533.33
76,2013,5,Karnataka,Bijapur / Vijayapura,0.1,0.31,3100
76,2014,5,Karnataka,Bijapur / Vijayapura,0.08,0.23,2875
76,2015,5,Karnataka,Bijapur / Vijayapura,0.08,0.23,2875
77,2005,5,Karnataka,Bidar,7.55,4.24,561.59
77,2006,5,Karnataka,Bidar,7.14,4.56,638.66
77,2007,5,Karnataka,Bidar,6.84,4.27,624.27
77,2008,5,Karnataka,Bidar,5.5,4.09,743.64
77,2009,5,Karnataka,Bidar,5.04,3.86,765.87
77,2010,5,Karnataka,Bidar,4.93,3.87,784.99
77,2011,5,Karnataka,Bidar,6.49,4.46,687.21
77,2012,5,Karnataka,Bidar,4.94,4.88,987.85
77,2013,5,Karnataka,Bidar,3.57,5.54,1551.82
77,2014,5,Karnataka,Bidar,2.06,1.99,966.02
77,2015,5,Karnataka,Bidar,1.55,1.32,851.61
78,2005,5,Karnataka,Raichur,257.05,698.79,2718.5
78,2006,5,Karnataka,Raichur,213.97,655.51,3063.56
78,2007,5,Karnataka,Raichur,235.42,743.07,3156.36
78,2008,5,Karnataka,Raichur,240.15,786.48,3274.95
78,2009,5,Karnataka,Raichur,250.4,737.75,2946.29
78,2010,5,Karnataka,Raichur,252.89,787.56,3114.24
78,2011,5,Karnataka,Raichur,218.77,660.4,3018.7
78,2012,5,Karnataka,Raichur,228.59,735.3,3216.68
78,2013,5,Karnataka,Raichur,254.24,836,3288.23
78,2014,5,Karnataka,Raichur,237.74,733.65,3085.93
78,2015,5,Karnataka,Raichur,166,527.46,3177.47
79,2005,5,Karnataka,Gulbarga / Kalaburagi,90.14,249.49,2767.81
79,2006,5,Karnataka,Gulbarga / Kalaburagi,87.24,188.81,2164.26
79,2007,5,Karnataka,Gulbarga / Kalaburagi,90.81,223.25,2458.43
79,2008,5,Karnataka,Gulbarga / Kalaburagi,92.74,216.61,2335.67
79,2009,5,Karnataka,Gulbarga / Kalaburagi,79.47,180.69,2273.69
79,2010,5,Karnataka,Gulbarga / Kalaburagi,100.31,205.31,2046.76
79,2011,5,Karnataka,Gulbarga / Kalaburagi,73.06,139.12,1904.19
79,2012,5,Karnataka,Gulbarga / Kalaburagi,67.09,90.94,1355.49
79,2013,5,Karnataka,Gulbarga / Kalaburagi,74.68,147.94,1980.99
79,2014,5,Karnataka,Gulbarga / Kalaburagi,87.77,225.47,2568.87
79,2015,5,Karnataka,Gulbarga / Kalaburagi,53.56,108.01,2016.62
80,2005,5,Karnataka,Dakshina Kannada,119.4,285.86,2394.14
80,2006,5,Karnataka,Dakshina Kannada,119.19,292.41,2453.31
80,2007,5,Karnataka,Dakshina Kannada,117.95,275.29,2333.96
80,2008,5,Karnataka,Dakshina Kannada,116.88,274.39,2347.62
80,2009,5,Karnataka,Dakshina Kannada,112.41,262.34,2333.78
80,2010,5,Karnataka,Dakshina Kannada,110.97,261.18,2353.61
80,2011,5,Karnataka,Dakshina Kannada,110.5,268.07,2425.97
80,2012,5,Karnataka,Dakshina Kannada,105.81,268.86,2540.97
80,2013,5,Karnataka,Dakshina Kannada,106.93,288.23,2695.5
80,2014,5,Karnataka,Dakshina Kannada,101.9,270.35,2653.09
80,2015,5,Karnataka,Dakshina Kannada,98.3,253.36,2577.42
81,2005,5,Karnataka,Uttara Kannada,82.31,166.65,2024.66
81,2006,5,Karnataka,Uttara Kannada,81.18,163.02,2008.13
81,2007,5,Karnataka,Uttara Kannada,80.98,163.29,2016.42
81,2008,5,Karnataka,Uttara Kannada,80.49,122.44,1521.18
81,2009,5,Karnataka,Uttara Kannada,80.27,155.25,1934.1
81,2010,5,Karnataka,Uttara Kannada,79.02,150.72,1907.37
81,2011,5,Karnataka,Uttara Kannada,75.75,155.4,2051.49
81,2012,5,Karnataka,Uttara Kannada,74.28,150.07,2020.33
81,2013,5,Karnataka,Uttara Kannada,69.97,170.32,2434.19
81,2014,5,Karnataka,Uttara Kannada,68.51,152.7,2228.87
81,2015,5,Karnataka,Uttara Kannada,67.34,111.64,1657.86
82,2005,5,Karnataka,Kodagu / Coorg,35.31,81.22,2300.2
82,2006,5,Karnataka,Kodagu / Coorg,34.62,85.32,2464.47
82,2007,5,Karnataka,Kodagu / Coorg,37.2,95.48,2566.67
82,2008,5,Karnataka,Kodagu / Coorg,35.36,84.78,2397.62
82,2009,5,Karnataka,Kodagu / Coorg,34.84,85.14,2443.74
82,2010,5,Karnataka,Kodagu / Coorg,35.44,93.45,2636.85
82,2011,5,Karnataka,Kodagu / Coorg,34.22,93.23,2724.43
82,2012,5,Karnataka,Kodagu / Coorg,31.37,77.78,2479.44
82,2013,5,Karnataka,Kodagu / Coorg,32.03,92.21,2878.86
82,2014,5,Karnataka,Kodagu / Coorg,30.96,86.9,2806.85
82,2015,5,Karnataka,Kodagu / Coorg,28.34,76.49,2699.01
83,2005,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,211.71,565.46,2670.92
83,2006,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,192.78,713.6,3701.63
83,2007,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,170.07,631.14,3711.06
83,2008,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,173.11,645.07,3726.36
83,2009,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,171.96,587.72,3417.77
83,2010,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,178.96,628.84,3513.86
83,2011,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,169.64,708.45,4176.2
83,2012,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,156.12,645.34,4133.62
83,2013,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,181.39,843.36,4649.43
83,2014,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,158.23,716.1,4525.69
83,2015,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,199.14,748.5,3758.66
84,2005,11,Tamil Nadu,South Arcot / Cuddalore,282.73,730.28,2582.96
84,2006,11,Tamil Nadu,South Arcot / Cuddalore,250.22,888.49,3550.84
84,2007,11,Tamil Nadu,South Arcot / Cuddalore,248.2,815.45,3285.46
84,2008,11,Tamil Nadu,South Arcot / Cuddalore,254.46,675.02,2652.75
84,2009,11,Tamil Nadu,South Arcot / Cuddalore,259.97,790.79,3041.85
84,2010,11,Tamil Nadu,South Arcot / Cuddalore,265.75,813.52,3061.22
84,2011,11,Tamil Nadu,South Arcot / Cuddalore,250.84,719.86,2869.8
84,2012,11,Tamil Nadu,South Arcot / Cuddalore,227.55,735.82,3233.66
84,2013,11,Tamil Nadu,South Arcot / Cuddalore,297.93,1362.57,4573.46
84,2014,11,Tamil Nadu,South Arcot / Cuddalore,306.16,1474.55,4816.27
84,2015,11,Tamil Nadu,South Arcot / Cuddalore,322.29,1280.44,3972.94
85,2005,11,Tamil Nadu,North Arcot / Vellore,200.9,560.98,2792.33
85,2006,11,Tamil Nadu,North Arcot / Vellore,153.15,495.24,3233.69
85,2007,11,Tamil Nadu,North Arcot / Vellore,156.48,534.28,3414.37
85,2008,11,Tamil Nadu,North Arcot / Vellore,149.31,489.81,3280.49
85,2009,11,Tamil Nadu,North Arcot / Vellore,144.95,460.81,3179.1
85,2010,11,Tamil Nadu,North Arcot / Vellore,168.71,510.52,3026.02
85,2011,11,Tamil Nadu,North Arcot / Vellore,101.93,453.75,4451.58
85,2012,11,Tamil Nadu,North Arcot / Vellore,127.48,478.31,3752.04
85,2013,11,Tamil Nadu,North Arcot / Vellore,122,551.9,4523.77
85,2014,11,Tamil Nadu,North Arcot / Vellore,129.71,633.96,4887.52
85,2015,11,Tamil Nadu,North Arcot / Vellore,190.65,752.96,3949.44
86,2005,11,Tamil Nadu,Salem,107.16,349.33,3259.89
86,2006,11,Tamil Nadu,Salem,81.65,284.6,3485.61
86,2007,11,Tamil Nadu,Salem,67.7,235.45,3477.84
86,2008,11,Tamil Nadu,Salem,78.83,317.71,4030.32
86,2009,11,Tamil Nadu,Salem,71.87,297.07,4133.44
86,2010,11,Tamil Nadu,Salem,86.56,365.08,4217.65
86,2011,11,Tamil Nadu,Salem,83.06,380.75,4584.04
86,2012,11,Tamil Nadu,Salem,48.23,199.06,4127.31
86,2013,11,Tamil Nadu,Salem,85.72,423.97,4945.99
86,2014,11,Tamil Nadu,Salem,67.32,345.33,5129.68
86,2015,11,Tamil Nadu,Salem,92.85,434.67,4681.42
87,2005,11,Tamil Nadu,Coimbatore,103.4,253.24,2449.13
87,2006,11,Tamil Nadu,Coimbatore,99.59,308,3092.68
87,2007,11,Tamil Nadu,Coimbatore,95.15,184.01,1933.89
87,2008,11,Tamil Nadu,Coimbatore,104.49,194.89,1865.15
87,2009,11,Tamil Nadu,Coimbatore,104.1,223.42,2146.21
87,2010,11,Tamil Nadu,Coimbatore,101.47,242.76,2392.48
87,2011,11,Tamil Nadu,Coimbatore,100.52,369.22,3672.92
87,2012,11,Tamil Nadu,Coimbatore,85.87,248.58,2894.67
87,2013,11,Tamil Nadu,Coimbatore,78.57,151.73,1931.27
87,2014,11,Tamil Nadu,Coimbatore,74.8,320.06,4278.88
87,2015,11,Tamil Nadu,Coimbatore,80.98,291.01,3593.32
88,2005,11,Tamil Nadu,Tiruchirapalli / Trichy,173.54,521.63,3005.87
88,2006,11,Tamil Nadu,Tiruchirapalli / Trichy,153.61,572.58,3727.38
88,2007,11,Tamil Nadu,Tiruchirapalli / Trichy,137.92,476.5,3454.82
88,2008,11,Tamil Nadu,Tiruchirapalli / Trichy,154.76,576.85,3727.25
88,2009,11,Tamil Nadu,Tiruchirapalli / Trichy,147.36,576.62,3912.95
88,2010,11,Tamil Nadu,Tiruchirapalli / Trichy,150.38,598.76,3981.63
88,2011,11,Tamil Nadu,Tiruchirapalli / Trichy,144.77,638.76,4412.36
88,2012,11,Tamil Nadu,Tiruchirapalli / Trichy,85.54,259.44,3032.89
88,2013,11,Tamil Nadu,Tiruchirapalli / Trichy,115.8,589.95,5094.65
88,2014,11,Tamil Nadu,Tiruchirapalli / Trichy,125.77,609.89,4849.1
88,2015,11,Tamil Nadu,Tiruchirapalli / Trichy,137.32,601.54,4380.47
89,2005,11,Tamil Nadu,Thanjavur,483.03,837.03,1732.86
89,2006,11,Tamil Nadu,Thanjavur,519.19,1866.86,3595.75
89,2007,11,Tamil Nadu,Thanjavur,468.18,1133.67,2421.46
89,2008,11,Tamil Nadu,Thanjavur,539.92,855.04,1583.66
89,2009,11,Tamil Nadu,Thanjavur,501.16,1400.38,2794.29
89,2010,11,Tamil Nadu,Thanjavur,496.12,1140.85,2299.56
89,2011,11,Tamil Nadu,Thanjavur,450.12,1813.04,4027.91
89,2012,11,Tamil Nadu,Thanjavur,450.22,834.93,1854.48
89,2013,11,Tamil Nadu,Thanjavur,507.5,2316.46,4564.48
89,2014,11,Tamil Nadu,Thanjavur,543.51,2195.63,4039.75
89,2015,11,Tamil Nadu,Thanjavur,548.65,1696.83,3092.72
90,2005,11,Tamil Nadu,Madurai,110.43,375.08,3396.54
90,2006,11,Tamil Nadu,Madurai,100.76,412.98,4098.65
90,2007,11,Tamil Nadu,Madurai,93.54,344.38,3681.63
90,2008,11,Tamil Nadu,Madurai,101.92,420.18,4122.65
90,2009,11,Tamil Nadu,Madurai,83.01,360.18,4339
90,2010,11,Tamil Nadu,Madurai,94.77,432.12,4559.67
90,2011,11,Tamil Nadu,Madurai,99.54,486.75,4889.99
90,2012,11,Tamil Nadu,Madurai,37.82,143.45,3792.97
90,2013,11,Tamil Nadu,Madurai,52,240.54,4625.77
90,2014,11,Tamil Nadu,Madurai,73.63,340.08,4618.77
90,2015,11,Tamil Nadu,Madurai,85.6,354.99,4147.08
91,2005,11,Tamil Nadu,Ramananthapuram,248.1,538.3,2169.69
91,2006,11,Tamil Nadu,Ramananthapuram,244.55,490.85,2007.16
91,2007,11,Tamil Nadu,Ramananthapuram,228.71,201.91,882.82
91,2008,11,Tamil Nadu,Ramananthapuram,242.13,439.72,1816.05
91,2009,11,Tamil Nadu,Ramananthapuram,237.84,437.7,1840.31
91,2010,11,Tamil Nadu,Ramananthapuram,245.9,536.94,2183.57
91,2011,11,Tamil Nadu,Ramananthapuram,242.4,866.89,3576.28
91,2012,11,Tamil Nadu,Ramananthapuram,210.11,239.34,1139.12
91,2013,11,Tamil Nadu,Ramananthapuram,196.9,148.16,752.46
91,2014,11,Tamil Nadu,Ramananthapuram,201.57,729.45,3618.84
91,2015,11,Tamil Nadu,Ramananthapuram,212.4,593.55,2794.49
92,2005,11,Tamil Nadu,Thirunelveli,106.33,390.89,3676.2
92,2006,11,Tamil Nadu,Thirunelveli,113.26,479.28,4231.68
92,2007,11,Tamil Nadu,Thirunelveli,101.77,388.68,3819.2
92,2008,11,Tamil Nadu,Thirunelveli,113.72,482.37,4241.73
92,2009,11,Tamil Nadu,Thirunelveli,105.54,452.56,4288.04
92,2010,11,Tamil Nadu,Thirunelveli,99.77,441.26,4422.77
92,2011,11,Tamil Nadu,Thirunelveli,121.6,441.97,3634.62
92,2012,11,Tamil Nadu,Thirunelveli,51.63,207.05,4010.27
92,2013,11,Tamil Nadu,Thirunelveli,74.01,418.44,5653.83
92,2014,11,Tamil Nadu,Thirunelveli,101.1,517.33,5117.01
92,2015,11,Tamil Nadu,Thirunelveli,117.07,563.01,4809.17
93,2005,11,Tamil Nadu,The Nilgiris,1.43,4.72,3300.7
93,2006,11,Tamil Nadu,The Nilgiris,1.25,4,3200
93,2007,11,Tamil Nadu,The Nilgiris,1.11,4.29,3864.86
93,2008,11,Tamil Nadu,The Nilgiris,0.78,3.05,3910.26
93,2009,11,Tamil Nadu,The Nilgiris,0.51,1.78,3490.2
93,2010,11,Tamil Nadu,The Nilgiris,0.39,1.4,3589.74
93,2011,11,Tamil Nadu,The Nilgiris,0.4,1.65,4125
93,2012,11,Tamil Nadu,The Nilgiris,0.29,1.15,3965.52
93,2013,11,Tamil Nadu,The Nilgiris,0.33,1.42,4303.03
93,2014,11,Tamil Nadu,The Nilgiris,0.03,0.15,5000
93,2015,11,Tamil Nadu,The Nilgiris,0.32,1.42,4437.5
94,2005,11,Tamil Nadu,Kanyakumari,21.71,82.52,3801.01
94,2006,11,Tamil Nadu,Kanyakumari,21.41,94.13,4396.54
94,2007,11,Tamil Nadu,Kanyakumari,20.35,90.21,4432.92
94,2008,11,Tamil Nadu,Kanyakumari,18.19,83.66,4599.23
94,2009,11,Tamil Nadu,Kanyakumari,17.31,76.24,4404.39
94,2010,11,Tamil Nadu,Kanyakumari,16.99,80.39,4731.61
94,2011,11,Tamil Nadu,Kanyakumari,16.62,90.11,5421.78
94,2012,11,Tamil Nadu,Kanyakumari,12.41,57.88,4663.98
94,2013,11,Tamil Nadu,Kanyakumari,13.62,66.7,4897.21
94,2014,11,Tamil Nadu,Kanyakumari,13.18,66.94,5078.91
94,2015,11,Tamil Nadu,Kanyakumari,12.96,55.79,4304.78
95,2005,7,Maharashtra,Bombay,0,0,0
95,2006,7,Maharashtra,Bombay,0,0,0
95,2007,7,Maharashtra,Bombay,0,0,0
95,2008,7,Maharashtra,Bombay,0,0,0
95,2009,7,Maharashtra,Bombay,0,0,0
95,2010,7,Maharashtra,Bombay,0,0,0
95,2011,7,Maharashtra,Bombay,0,0,0
95,2012,7,Maharashtra,Bombay,0,0,0
96,2005,7,Maharashtra,Thane,139.5,310.6,2226.52
96,2006,7,Maharashtra,Thane,140.2,257.4,1835.95
96,2007,7,Maharashtra,Thane,140.6,309.25,2199.5
96,2008,7,Maharashtra,Thane,140.6,303.4,2157.89
96,2009,7,Maharashtra,Thane,138.6,290.76,2097.84
96,2010,7,Maharashtra,Thane,138.3,280.58,2028.78
96,2011,7,Maharashtra,Thane,140.4,343.98,2450
96,2012,7,Maharashtra,Thane,139.6,362.94,2599.86
96,2013,7,Maharashtra,Thane,139.6,334,2392.55
96,2014,7,Maharashtra,Thane,132.8,328.7,2475.15
96,2015,7,Maharashtra,Thane,133.9,306.5,2289.02
97,2005,7,Maharashtra,Raigad,129.5,295,2277.99
97,2006,7,Maharashtra,Raigad,132.2,314.5,2378.97
97,2007,7,Maharashtra,Raigad,133.1,334.62,2514.05
97,2008,7,Maharashtra,Raigad,132.3,359.8,2719.58
97,2009,7,Maharashtra,Raigad,130.4,329.43,2526.3
97,2010,7,Maharashtra,Raigad,126.2,299.08,2369.89
97,2011,7,Maharashtra,Raigad,126.8,306.16,2414.51
97,2012,7,Maharashtra,Raigad,127.9,333.33,2606.18
97,2013,7,Maharashtra,Raigad,127.9,365.9,2860.83
97,2014,7,Maharashtra,Raigad,125.3,350.8,2799.68
97,2015,7,Maharashtra,Raigad,115.6,339.9,2940.31
98,2005,7,Maharashtra,Ratnagiri,155.9,419.4,2690.19
98,2006,7,Maharashtra,Ratnagiri,156.8,440.4,2808.67
98,2007,7,Maharashtra,Ratnagiri,155.9,410.49,2633.03
98,2008,7,Maharashtra,Ratnagiri,156,417.1,2673.72
98,2009,7,Maharashtra,Ratnagiri,155.9,407.55,2614.18
98,2010,7,Maharashtra,Ratnagiri,156,430.11,2757.12
98,2011,7,Maharashtra,Ratnagiri,155.5,437.44,2813.12
98,2012,7,Maharashtra,Ratnagiri,150.7,428.18,2841.27
98,2013,7,Maharashtra,Ratnagiri,148.9,451.6,3032.91
98,2014,7,Maharashtra,Ratnagiri,142.5,448.3,3145.96
98,2015,7,Maharashtra,Ratnagiri,138.2,370.2,2678.73
99,2005,7,Maharashtra,Nasik,50.3,58.7,1167
99,2006,7,Maharashtra,Nasik,49,49.6,1012.24
99,2007,7,Maharashtra,Nasik,50.6,68.4,1351.78
99,2008,7,Maharashtra,Nasik,51.2,65.8,1285.16
99,2009,7,Maharashtra,Nasik,48.1,18.84,391.68
99,2010,7,Maharashtra,Nasik,59.1,24.03,406.6
99,2011,7,Maharashtra,Nasik,62.9,77.8,1236.88
99,2012,7,Maharashtra,Nasik,67.9,80.79,1189.84
99,2013,7,Maharashtra,Nasik,72.6,93.3,1285.12
99,2014,7,Maharashtra,Nasik,71.2,86.7,1217.7
99,2015,7,Maharashtra,Nasik,69.6,101.1,1452.59
100,2005,7,Maharashtra,Dhule,24.8,35.9,1447.58
100,2006,7,Maharashtra,Dhule,25.1,19,756.97
100,2007,7,Maharashtra,Dhule,25.4,34.74,1367.72
100,2008,7,Maharashtra,Dhule,25.8,24.9,965.12
100,2009,7,Maharashtra,Dhule,23.6,15.24,645.76
100,2010,7,Maharashtra,Dhule,28.4,31.38,1104.93
100,2011,7,Maharashtra,Dhule,27.3,37,1355.31
100,2012,7,Maharashtra,Dhule,27.2,35.76,1314.71
100,2013,7,Maharashtra,Dhule,30.2,30,993.38
100,2014,7,Maharashtra,Dhule,18.3,9,491.8
100,2015,7,Maharashtra,Dhule,21.2,20,943.4
101,2005,7,Maharashtra,Jalgaon,0.2,0.3,1500
101,2006,7,Maharashtra,Jalgaon,0.1,0.1,1000
101,2007,7,Maharashtra,Jalgaon,0.1,0.14,1400
101,2008,7,Maharashtra,Jalgaon,0,0,0
101,2009,7,Maharashtra,Jalgaon,0.2,0.09,450
101,2010,7,Maharashtra,Jalgaon,0,0,0
101,2011,7,Maharashtra,Jalgaon,0.2,0.3,1500
101,2012,7,Maharashtra,Jalgaon,0.03,0,0
101,2013,7,Maharashtra,Jalgaon,0,0,0
101,2014,7,Maharashtra,Jalgaon,0,0,0
101,2015,7,Maharashtra,Jalgaon,0,0,0
102,2005,7,Maharashtra,Ahmednagar,8,3.5,437.5
102,2006,7,Maharashtra,Ahmednagar,8.4,6.6,785.71
102,2007,7,Maharashtra,Ahmednagar,8.6,10.24,1190.7
102,2008,7,Maharashtra,Ahmednagar,9.3,9.1,978.49
102,2009,7,Maharashtra,Ahmednagar,7.4,2.8,378.38
102,2010,7,Maharashtra,Ahmednagar,7.5,7.03,937.33
102,2011,7,Maharashtra,Ahmednagar,7.9,7.8,987.34
102,2012,7,Maharashtra,Ahmednagar,7.5,4.61,614.67
102,2013,7,Maharashtra,Ahmednagar,7.9,19,2405.06
102,2014,7,Maharashtra,Ahmednagar,8.6,2.2,255.81
102,2015,7,Maharashtra,Ahmednagar,14,17.2,1228.57
103,2005,7,Maharashtra,Pune,64.5,73.8,1144.19
103,2006,7,Maharashtra,Pune,63.9,68.9,1078.25
103,2007,7,Maharashtra,Pune,62.8,78.2,1245.22
103,2008,7,Maharashtra,Pune,61.2,75.5,1233.66
103,2009,7,Maharashtra,Pune,62.6,51.18,817.57
103,2010,7,Maharashtra,Pune,60.9,71.92,1180.95
103,2011,7,Maharashtra,Pune,62,85.6,1380.65
103,2012,7,Maharashtra,Pune,77.6,106.16,1368.04
103,2013,7,Maharashtra,Pune,82.1,153.2,1866.02
103,2014,7,Maharashtra,Pune,82.1,136.1,1657.73
103,2015,7,Maharashtra,Pune,54.6,107.3,1965.2
104,2005,7,Maharashtra,Satara,43.6,73.4,1683.49
104,2006,7,Maharashtra,Satara,45,93.3,2073.33
104,2007,7,Maharashtra,Satara,49.6,102.4,2064.52
104,2008,7,Maharashtra,Satara,49.7,109.3,2199.2
104,2009,7,Maharashtra,Satara,50.6,76.9,1519.76
104,2010,7,Maharashtra,Satara,50.8,82.24,1618.9
104,2011,7,Maharashtra,Satara,50.5,83,1643.56
104,2012,7,Maharashtra,Satara,51,70.04,1373.33
104,2013,7,Maharashtra,Satara,50.4,75.6,1500
104,2014,7,Maharashtra,Satara,52.9,94.7,1790.17
104,2015,7,Maharashtra,Satara,52.7,79.7,1512.33
105,2005,7,Maharashtra,Sangli,18.1,39.5,2182.32
105,2006,7,Maharashtra,Sangli,18.1,28.9,1596.69
105,2007,7,Maharashtra,Sangli,18.7,43.61,2332.09
105,2008,7,Maharashtra,Sangli,18.7,38.7,2069.52
105,2009,7,Maharashtra,Sangli,18.7,35.07,1875.4
105,2010,7,Maharashtra,Sangli,20.2,53.87,2666.83
105,2011,7,Maharashtra,Sangli,18.1,33.7,1861.88
105,2012,7,Maharashtra,Sangli,17.5,33.74,1928
105,2013,7,Maharashtra,Sangli,14.5,25.5,1758.62
105,2014,7,Maharashtra,Sangli,15.5,31.4,2025.81
105,2015,7,Maharashtra,Sangli,22.6,43.4,1920.35
106,2005,7,Maharashtra,Solapur,0.4,0.1,250
106,2006,7,Maharashtra,Solapur,0.4,0.1,250
106,2007,7,Maharashtra,Solapur,0.3,0.33,1100
106,2008,7,Maharashtra,Solapur,0.1,0.1,1000
106,2009,7,Maharashtra,Solapur,0.1,0.01,100
106,2010,7,Maharashtra,Solapur,0.7,0.23,328.57
106,2011,7,Maharashtra,Solapur,0.7,0.2,285.71
106,2012,7,Maharashtra,Solapur,0.4,0.09,225
106,2013,7,Maharashtra,Solapur,0.4,0.1,250
106,2014,7,Maharashtra,Solapur,0.4,0.1,250
106,2015,7,Maharashtra,Solapur,0.2,0,0
107,2005,7,Maharashtra,Kolhapur,108.9,247.8,2275.48
107,2006,7,Maharashtra,Kolhapur,110.4,286.4,2594.2
107,2007,7,Maharashtra,Kolhapur,112.5,338.02,3004.62
107,2008,7,Maharashtra,Kolhapur,114.4,287.2,2510.49
107,2009,7,Maharashtra,Kolhapur,113.3,293.27,2588.44
107,2010,7,Maharashtra,Kolhapur,112,323.12,2885
107,2011,7,Maharashtra,Kolhapur,104.9,280.88,2677.6
107,2012,7,Maharashtra,Kolhapur,108.5,283.96,2617.14
107,2013,7,Maharashtra,Kolhapur,109.6,341.8,3118.61
107,2014,7,Maharashtra,Kolhapur,111.8,338.6,3028.62
107,2015,7,Maharashtra,Kolhapur,112.4,276.6,2460.85
108,2005,7,Maharashtra,Aurangabad,0.1,0.1,1000
108,2006,7,Maharashtra,Aurangabad,0.1,0.1,1000
108,2007,7,Maharashtra,Aurangabad,0,0,0
108,2008,7,Maharashtra,Aurangabad,0,0,0
108,2009,7,Maharashtra,Aurangabad,0,0,0
108,2010,7,Maharashtra,Aurangabad,0.01,0.02,2000
108,2011,7,Maharashtra,Aurangabad,0,0,0
108,2012,7,Maharashtra,Aurangabad,0,0,0
108,2013,7,Maharashtra,Aurangabad,0,0,0
108,2014,7,Maharashtra,Aurangabad,0,0,0
108,2015,7,Maharashtra,Aurangabad,0,0,0
109,2005,7,Maharashtra,Parbhani,11.5,4.2,365.22
109,2006,7,Maharashtra,Parbhani,12.1,5.2,429.75
109,2007,7,Maharashtra,Parbhani,11.3,4.74,419.47
109,2008,7,Maharashtra,Parbhani,6.3,2.2,349.21
109,2009,7,Maharashtra,Parbhani,4.3,1.51,351.16
109,2010,7,Maharashtra,Parbhani,5.1,2.47,484.31
109,2011,7,Maharashtra,Parbhani,2.3,0.8,347.83
109,2012,7,Maharashtra,Parbhani,2,0.33,165
109,2013,7,Maharashtra,Parbhani,0.7,0.3,428.57
109,2014,7,Maharashtra,Parbhani,0.3,0,0
109,2015,7,Maharashtra,Parbhani,0,0,0
110,2005,7,Maharashtra,Beed,2.2,0.9,409.09
110,2006,7,Maharashtra,Beed,2,1.5,750
110,2007,7,Maharashtra,Beed,1.5,0.7,466.67
110,2008,7,Maharashtra,Beed,1,0.4,400
110,2009,7,Maharashtra,Beed,0.6,0.17,283.33
110,2010,7,Maharashtra,Beed,0.8,0.34,425
110,2011,7,Maharashtra,Beed,0.6,0.28,466.67
110,2012,7,Maharashtra,Beed,0.6,0.27,450
110,2013,7,Maharashtra,Beed,0.5,0.3,600
110,2014,7,Maharashtra,Beed,0.4,0.1,250
110,2015,7,Maharashtra,Beed,0.3,0,0
111,2005,7,Maharashtra,Nanded,15.6,6.7,429.49
111,2006,7,Maharashtra,Nanded,15.6,9.4,602.56
111,2007,7,Maharashtra,Nanded,14.5,10.45,720.69
111,2008,7,Maharashtra,Nanded,8,4.2,525
111,2009,7,Maharashtra,Nanded,5.6,1.49,266.07
111,2010,7,Maharashtra,Nanded,5.2,2.71,521.15
111,2011,7,Maharashtra,Nanded,4,1.5,375
111,2012,7,Maharashtra,Nanded,4,2.09,522.5
111,2013,7,Maharashtra,Nanded,0.8,0.4,500
111,2014,7,Maharashtra,Nanded,0.8,0.1,125
111,2015,7,Maharashtra,Nanded,0.4,0.1,250
112,2005,7,Maharashtra,Osmanabad,35.2,14.7,417.61
112,2006,7,Maharashtra,Osmanabad,33.4,13.3,398.2
112,2007,7,Maharashtra,Osmanabad,29.2,12.8,438.36
112,2008,7,Maharashtra,Osmanabad,8.9,3.2,359.55
112,2009,7,Maharashtra,Osmanabad,9.3,4.97,534.41
112,2010,7,Maharashtra,Osmanabad,17.5,6.19,353.71
112,2011,7,Maharashtra,Osmanabad,17.4,7.3,419.54
