Dist_Code,Year,State_Code,State_Name,Dist_Name,NITROGEN_KHARIF,Nitro_Rabi,PHOSPHATE_KHARIF,PHOSPHATE_RABI,POTASH_KHARIF,POTASH_RABI,TOTAL_KHARIF,TOTAL_RABI
602,2009,17,Assam,Darrang,8086,9007,2498,3392,4678,5087,15262,17486
602,2010,17,Assam,Darrang,8444,9407,2684,3428,6036,4355,17164,17190
602,2011,17,Assam,Darrang,9734,11803,2613,3815,6156,4957,18503,20575
602,2012,17,Assam,Darrang,10367,7789,2879,2188,2968,2968,16214,12945
602,2013,17,Assam,Darrang,10600,12440,2455,3972,6926,5094,19981,21506
602,2014,17,Assam,Darrang,11600,12440,2855,4472,7826,5093,22280,22003
602,2015,17,Assam,Darrang,8295,10226,1802,1868,2112,2248,12209,14342
603,2005,17,Assam,Dibrugarh,4047,3238,3062,2068,2054,1450,9163,6756
603,2006,17,Assam,Dibrugarh,3680,1778,2126,1234,2312,872,8118,3884
603,2007,17,Assam,Dibrugarh,3127,3115,1681,1367,2285,1430,7093,5912
603,2008,17,Assam,Dibrugarh,2689,3756,1232,1445,1341,1678,5262,6879
603,2009,17,Assam,Dibrugarh,3344,4625,1245,2661,1655,3478,6244,10764
603,2010,17,Assam,Dibrugarh,3404,4765,985,2677,1715,3358,6104,10800
603,2011,17,Assam,Dibrugarh,3404,4765,985,2677,1715,3358,6104,10800
603,2012,17,Assam,Dibrugarh,3375,2521,1150,852,558,558,5083,3931
603,2013,17,Assam,Dibrugarh,4134,4065,1040,1274,1468,3079,6642,8418
603,2014,17,Assam,Dibrugarh,4134,4065,1380,1274,1678,3079,7191,8419
603,2015,17,Assam,Dibrugarh,7353,9065,1597,1656,1872,1994,10823,12715
604,2005,17,Assam,Goalpara,9339,17155,5760,8595,5739,9926,20838,35676
604,2006,17,Assam,Goalpara,10117,17716,4288,8509,4686,11373,19091,37598
604,2007,17,Assam,Goalpara,9661,10639,6563,4119,6399,3148,22623,17906
604,2008,17,Assam,Goalpara,11657,12247,5145,4565,5982,4727,22784,21539
604,2009,17,Assam,Goalpara,11766,12789,5237,3798,6534,6586,23537,23173
604,2010,17,Assam,Goalpara,12049,13170,4524,3635,7954,6808,24527,23613
604,2011,17,Assam,Goalpara,13339,15565,4452,4024,8074,7410,25865,26999
604,2012,17,Assam,Goalpara,13835,13337,3810,3321,3247,3254,20892,19912
604,2013,17,Assam,Goalpara,13924,14953,3408,4376,8206,7900,25538,27229
604,2014,17,Assam,Goalpara,15124,15253,4198,6645,9486,5770,28809,27666
604,2015,17,Assam,Goalpara,14641,18048,3180,3296,3729,3969,21548,25314
605,2005,17,Assam,Kamrup,9526,12337,5236,9063,4405,7862,19167,29262
605,2006,17,Assam,Kamrup,11398,11565,3571,7192,3984,6385,18953,25142
605,2007,17,Assam,Kamrup,16652,13234,9507,6322,8793,6898,34952,26454
605,2008,17,Assam,Kamrup,13896,16104,4574,6251,7187,8619,25657,30974
605,2009,17,Assam,Kamrup,13069,17202,4364,6675,5430,9819,22863,33696
605,2010,17,Assam,Kamrup,14093,17833,4518,7036,8063,9803,26674,34672
605,2011,17,Assam,Kamrup,17709,24905,4401,8060,8428,11370,30538,44335
605,2012,17,Assam,Kamrup,19053,18597,5809,3629,5059,12275,29921,34501
605,2013,17,Assam,Kamrup,18685,21519,5622,6163,7685,11237,31992,38919
605,2014,17,Assam,Kamrup,19185,21719,5822,6563,7965,7937,32972,36219
605,2015,17,Assam,Kamrup,13216,16293,2871,2976,3366,3582,19453,22853
606,2005,17,Assam,Karbi Anglong,379,310,190,165,181,150,750,625
606,2006,17,Assam,Karbi Anglong,580,279,128,163,231,151,939,593
606,2007,17,Assam,Karbi Anglong,648,414,290,271,235,226,1173,911
606,2008,17,Assam,Karbi Anglong,290,472,161,17,244,165,695,654
606,2009,17,Assam,Karbi Anglong,322,563,140,314,206,165,668,1042
606,2010,17,Assam,Karbi Anglong,352,633,140,272,236,105,728,1010
606,2011,17,Assam,Karbi Anglong,352,633,140,272,236,105,728,1010
606,2012,17,Assam,Karbi Anglong,394,3047,134,136,37,25,565,3208
606,2013,17,Assam,Karbi Anglong,299,425,161,133,155,286,615,844
606,2014,17,Assam,Karbi Anglong,299,429,161,133,365,286,825,847
606,2015,17,Assam,Karbi Anglong,1560,1923,339,351,397,423,2296,2697
607,2005,17,Assam,Lakhimpur,493,439,231,237,232,78,956,754
607,2006,17,Assam,Lakhimpur,1103,474,234,253,230,88,1567,815
607,2007,17,Assam,Lakhimpur,777,706,246,186,235,88,1258,980
607,2008,17,Assam,Lakhimpur,529,791,296,518,352,490,1177,1799
607,2009,17,Assam,Lakhimpur,503,1405,261,517,303,494,1067,2416
607,2010,17,Assam,Lakhimpur,563,1545,111,433,379,434,1053,2412
607,2011,17,Assam,Lakhimpur,1103,1545,111,433,379,434,1593,2412
607,2012,17,Assam,Lakhimpur,646,4657,802,293,535,607,1983,5557
607,2013,17,Assam,Lakhimpur,834,1209,853,778,456,2671,2143,4658
607,2014,17,Assam,Lakhimpur,834,1209,1513,1272,1476,2670,3823,5152
607,2015,17,Assam,Lakhimpur,5002,6167,1086,1126,1274,1356,7362,8649
608,2005,17,Assam,North Cachar Hil / Dima hasao,17,9,12,7,12,6,41,22
608,2006,17,Assam,North Cachar Hil / Dima hasao,30,18,21,7,7,5,58,30
608,2007,17,Assam,North Cachar Hil / Dima hasao,31,16,22,12,8,8,61,36
608,2008,17,Assam,North Cachar Hil / Dima hasao,27,24,34,23,46,16,107,63
608,2009,17,Assam,North Cachar Hil / Dima hasao,57,35,49,24,51,16,157,75
608,2010,17,Assam,North Cachar Hil / Dima hasao,87,105,49,24,81,32,217,161
608,2011,17,Assam,North Cachar Hil / Dima hasao,87,105,49,24,81,32,217,161
608,2012,17,Assam,North Cachar Hil / Dima hasao,137,133,87,76,13,25,237,234
608,2013,17,Assam,North Cachar Hil / Dima hasao,177,260,93,60,77,187,347,507
608,2014,17,Assam,North Cachar Hil / Dima hasao,177,260,103,60,267,187,547,506
608,2015,17,Assam,North Cachar Hil / Dima hasao,1781,2196,387,401,454,483,2621,3080
609,2005,17,Assam,Nagaon,9171,7586,5388,3716,3815,2938,18374,14240
609,2006,17,Assam,Nagaon,11049,8360,6192,6116,4570,5374,21811,19850
609,2007,17,Assam,Nagaon,11080,12429,5950,6887,4773,9574,21803,28890
609,2008,17,Assam,Nagaon,10510,11360,4399,4784,5690,5544,20599,21688
609,2009,17,Assam,Nagaon,10498,10078,4311,5514,3849,6744,18658,22336
609,2010,17,Assam,Nagaon,10052,10680,3552,5840,5174,6138,18778,22658
609,2011,17,Assam,Nagaon,11342,13076,3480,6224,5294,6741,20116,26041
609,2012,17,Assam,Nagaon,11941,10366,3896,2906,3225,6839,19062,20111
609,2013,17,Assam,Nagaon,10495,14268,2377,3534,4632,7203,17504,25005
609,2014,17,Assam,Nagaon,11555,14268,3817,3534,6082,6423,21454,24225
609,2015,17,Assam,Nagaon,7503,9250,1630,1690,1910,2074,11043,13014
610,2005,17,Assam,Sibsagar,2122,4610,1101,2537,985,2239,4208,9386
610,2006,17,Assam,Sibsagar,2532,3812,729,2093,838,1578,4099,7483
610,2007,17,Assam,Sibsagar,2030,3722,892,1785,692,1937,3614,7444
610,2008,17,Assam,Sibsagar,3937,5326,1373,2285,1647,2267,6957,9878
610,2009,17,Assam,Sibsagar,4216,7668,1436,2942,1977,5267,7629,15877
610,2010,17,Assam,Sibsagar,4306,7878,1046,2816,2067,5057,7419,15751
610,2011,17,Assam,Sibsagar,4306,7878,1046,2816,2067,5057,7419,15751
610,2012,17,Assam,Sibsagar,4263,3114,1714,893,590,650,6567,4657
610,2013,17,Assam,Sibsagar,5265,9041,1842,1609,1968,7649,9075,18299
610,2014,17,Assam,Sibsagar,5565,9041,2032,1809,2627,7549,10223,18400
610,2015,17,Assam,Sibsagar,6704,8266,1456,1510,1707,1817,9868,11594
626,2005,18,Himachal Pradesh,Bilashpur,1266,690,37,246,19,125,1322,1061
626,2006,18,Himachal Pradesh,Bilashpur,896,598,36,238,20,120,952,956
626,2007,18,Himachal Pradesh,Bilashpur,1063,680,39,108,20,79,1122,867
626,2008,18,Himachal Pradesh,Bilashpur,1170,658,80,175,71,151,1321,984
626,2009,18,Himachal Pradesh,Bilashpur,790,490,69,190,56,150,915,830
626,2010,18,Himachal Pradesh,Bilashpur,1076,714,105,160,73,159,1254,1033
626,2011,18,Himachal Pradesh,Bilashpur,1309,724,90,129,48,93,1447,946
626,2012,18,Himachal Pradesh,Bilashpur,1257,783,53,76,27,39,1337,898
626,2013,18,Himachal Pradesh,Bilashpur,1261,807,13,77,7,40,1281,924
626,2014,18,Himachal Pradesh,Bilashpur,1286,851,13,86,7,44,1306,981
626,2015,18,Himachal Pradesh,Bilashpur,1252,878,111,80,55,42,1418,1000
627,2005,18,Himachal Pradesh,Chamba,765,234,19,78,10,63,794,375
627,2006,18,Himachal Pradesh,Chamba,825,260,32,129,16,76,873,465
627,2007,18,Himachal Pradesh,Chamba,847,226,26,54,14,45,887,325
627,2008,18,Himachal Pradesh,Chamba,975,288,46,63,25,58,1046,409
627,2009,18,Himachal Pradesh,Chamba,806,284,20,91,18,81,844,456
627,2010,18,Himachal Pradesh,Chamba,834,274,21,82,19,89,874,445
627,2011,18,Himachal Pradesh,Chamba,856,236,27,59,16,48,899,343
627,2012,18,Himachal Pradesh,Chamba,686,296,28,49,15,51,729,396
627,2013,18,Himachal Pradesh,Chamba,766,267,17,48,12,39,795,354
627,2014,18,Himachal Pradesh,Chamba,801,297,13,85,8,69,822,451
627,2015,18,Himachal Pradesh,Chamba,846,278,23,94,11,65,880,437
629,2005,18,Himachal Pradesh,Kangra,7302,5661,554,2608,272,1370,8128,9639
629,2006,18,Himachal Pradesh,Kangra,6320,6881,706,2840,355,1461,7381,11182
629,2007,18,Himachal Pradesh,Kangra,7301,6902,734,1649,436,1222,8471,9773
629,2008,18,Himachal Pradesh,Kangra,7748,7423,1447,2017,1028,1648,10223,11088
629,2009,18,Himachal Pradesh,Kangra,6880,6943,1507,1961,805,1525,9192,10429
629,2010,18,Himachal Pradesh,Kangra,6748,7009,1114,1712,786,1692,8648,10413
629,2011,18,Himachal Pradesh,Kangra,6989,7067,1019,1830,603,1324,8611,10221
629,2012,18,Himachal Pradesh,Kangra,6507,7904,764,1310,470,712,7741,9926
629,2013,18,Himachal Pradesh,Kangra,6845,7340,896,1786,478,913,8219,10039
629,2014,18,Himachal Pradesh,Kangra,7022,8442,477,2085,263,1069,7762,11596
629,2015,18,Himachal Pradesh,Kangra,7563,6938,1344,1930,688,979,9595,9847
630,2005,18,Himachal Pradesh,Kinnaur,20,58,11,49,11,38,42,145
630,2006,18,Himachal Pradesh,Kinnaur,32,55,13,53,6,39,51,147
630,2007,18,Himachal Pradesh,Kinnaur,21,54,22,24,18,33,61,111
630,2008,18,Himachal Pradesh,Kinnaur,21,96,31,63,25,63,77,222
630,2009,18,Himachal Pradesh,Kinnaur,20,87,14,71,14,82,48,240
630,2010,18,Himachal Pradesh,Kinnaur,18,73,11,59,12,78,41,210
630,2011,18,Himachal Pradesh,Kinnaur,13,88,12,71,9,74,34,233
630,2012,18,Himachal Pradesh,Kinnaur,14,84,15,44,10,49,39,177
630,2013,18,Himachal Pradesh,Kinnaur,25,79,17,44,13,44,55,167
630,2014,18,Himachal Pradesh,Kinnaur,27,61,20,55,13,69,60,185
630,2015,18,Himachal Pradesh,Kinnaur,33,63,26,61,15,66,74,190
631,2005,18,Himachal Pradesh,Kullu,630,1171,157,873,87,877,874,2921
631,2006,18,Himachal Pradesh,Kullu,669,1088,158,770,104,860,931,2718
631,2007,18,Himachal Pradesh,Kullu,711,1112,244,756,155,1005,1110,2873
631,2008,18,Himachal Pradesh,Kullu,767,1318,233,789,182,1080,1182,3187
631,2009,18,Himachal Pradesh,Kullu,777,1343,276,860,168,1260,1221,3463
631,2010,18,Himachal Pradesh,Kullu,714,1371,167,1147,165,1486,1046,4004
631,2011,18,Himachal Pradesh,Kullu,671,1173,294,780,204,956,1169,2909
631,2012,18,Himachal Pradesh,Kullu,770,1390,266,521,247,881,1283,2792
631,2013,18,Himachal Pradesh,Kullu,791,1242,151,738,114,1175,1056,3155
631,2014,18,Himachal Pradesh,Kullu,759,1040,201,863,142,1409,1102,3312
631,2015,18,Himachal Pradesh,Kullu,947,1591,367,958,210,1435,1524,3984
632,2005,18,Himachal Pradesh,Lahul & Spiti,53,74,56,65,31,43,140,182
632,2006,18,Himachal Pradesh,Lahul & Spiti,74,59,75,63,44,39,193,161
632,2007,18,Himachal Pradesh,Lahul & Spiti,57,100,39,113,26,70,122,283
632,2008,18,Himachal Pradesh,Lahul & Spiti,81,77,56,77,53,75,190,229
632,2009,18,Himachal Pradesh,Lahul & Spiti,80,70,88,86,62,43,230,199
632,2010,18,Himachal Pradesh,Lahul & Spiti,41,98,29,106,21,114,91,318
632,2011,18,Himachal Pradesh,Lahul & Spiti,89,47,105,58,63,48,257,153
632,2012,18,Himachal Pradesh,Lahul & Spiti,91,39,84,52,42,38,217,129
632,2013,18,Himachal Pradesh,Lahul & Spiti,78,64,28,128,18,78,124,270
632,2014,18,Himachal Pradesh,Lahul & Spiti,56,106,23,158,15,95,94,359
632,2015,18,Himachal Pradesh,Lahul & Spiti,126,43,148,34,80,27,354,104
633,2005,18,Himachal Pradesh,Solan,1698,1042,270,358,140,183,2108,1583
633,2006,18,Himachal Pradesh,Solan,1769,1124,265,483,140,256,2174,1863
633,2007,18,Himachal Pradesh,Solan,1904,984,243,342,126,256,2273,1582
633,2008,18,Himachal Pradesh,Solan,1873,1413,385,437,229,359,2487,2209
633,2009,18,Himachal Pradesh,Solan,1583,1138,456,374,166,297,2205,1809
633,2010,18,Himachal Pradesh,Solan,1648,1376,334,256,186,266,2168,1898
633,2011,18,Himachal Pradesh,Solan,1746,1246,382,307,198,179,2326,1732
633,2012,18,Himachal Pradesh,Solan,1405,1623,172,249,95,134,1672,2006
633,2013,18,Himachal Pradesh,Solan,1718,1416,164,412,85,226,1967,2054
633,2014,18,Himachal Pradesh,Solan,1673,1622,108,215,59,121,1840,1958
633,2015,18,Himachal Pradesh,Solan,1762,1119,312,308,164,160,2238,1587
634,2005,18,Himachal Pradesh,Mandi,2366,1820,203,995,107,670,2676,3485
634,2006,18,Himachal Pradesh,Mandi,2341,2154,240,1056,127,685,2708,3895
634,2007,18,Himachal Pradesh,Mandi,2451,2166,311,674,161,665,2923,3505
634,2008,18,Himachal Pradesh,Mandi,2557,1981,358,662,238,706,3153,3349
634,2009,18,Himachal Pradesh,Mandi,1948,1880,231,700,203,727,2382,3307
634,2010,18,Himachal Pradesh,Mandi,2310,2220,213,810,145,948,2668,3978
634,2011,18,Himachal Pradesh,Mandi,2445,2189,399,583,250,480,3094,3252
634,2012,18,Himachal Pradesh,Mandi,2084,2239,280,426,169,335,2533,3000
634,2013,18,Himachal Pradesh,Mandi,2448,2175,193,716,112,539,2753,3430
634,2014,18,Himachal Pradesh,Mandi,2351,2147,160,685,86,573,2597,3405
634,2015,18,Himachal Pradesh,Mandi,2409,2284,410,706,215,622,3034,3612
635,2005,18,Himachal Pradesh,Shimla,1083,2236,290,2377,192,3372,1565,7985
635,2006,18,Himachal Pradesh,Shimla,1316,2066,278,2200,248,3064,1842,7330
635,2007,18,Himachal Pradesh,Shimla,1214,2129,392,2592,287,3739,1893,8460
635,2008,18,Himachal Pradesh,Shimla,1351,2968,435,2848,465,4385,2251,10201
635,2009,18,Himachal Pradesh,Shimla,1273,2473,412,2994,456,4575,2141,10042
635,2010,18,Himachal Pradesh,Shimla,937,2544,213,3658,263,4860,1413,11062
635,2011,18,Himachal Pradesh,Shimla,945,2206,453,2494,313,3669,1711,8369
635,2012,18,Himachal Pradesh,Shimla,1335,2319,473,1632,560,3069,2368,7020
635,2013,18,Himachal Pradesh,Shimla,1368,1475,295,1951,385,3993,2048,7419
635,2014,18,Himachal Pradesh,Shimla,1088,1974,281,2471,352,4834,1721,9279
635,2015,18,Himachal Pradesh,Shimla,1457,3245,430,2684,433,4933,2320,10862
636,2005,18,Himachal Pradesh,Sirmaur,1349,857,132,358,67,185,1548,1400
636,2006,18,Himachal Pradesh,Sirmaur,1262,1005,148,442,77,225,1487,1672
636,2007,18,Himachal Pradesh,Sirmaur,1411,1003,213,336,111,243,1735,1582
636,2008,18,Himachal Pradesh,Sirmaur,1490,1208,213,287,135,222,1838,1717
636,2009,18,Himachal Pradesh,Sirmaur,1305,1149,250,249,139,192,1694,1590
636,2010,18,Himachal Pradesh,Sirmaur,1362,1226,153,378,93,357,1608,1961
636,2011,18,Himachal Pradesh,Sirmaur,1420,1343,233,376,131,216,1784,1935
636,2012,18,Himachal Pradesh,Sirmaur,1669,1223,166,160,92,93,1927,1476
636,2013,18,Himachal Pradesh,Sirmaur,1830,1311,233,354,126,196,2189,1861
636,2014,18,Himachal Pradesh,Sirmaur,1805,1629,186,328,93,184,2084,2141
636,2015,18,Himachal Pradesh,Sirmaur,1969,1463,223,487,112,265,2304,2215
651,2005,19,Kerala,Alappuzha,1708,2562,833,1256,1015,1536,3556,5354
651,2006,19,Kerala,Alappuzha,1608,2027,801,1206,1543,2258,3952,5491
651,2007,19,Kerala,Alappuzha,1716,2899,1251,1398,1363,2217,4330,6514
651,2008,19,Kerala,Alappuzha,2611,3471,1403,2232,1727,2919,5741,8622
651,2009,19,Kerala,Alappuzha,2354,4521,1572,2255,1740,2512,5666,9288
651,2010,19,Kerala,Alappuzha,2446,3676,1586,2158,1482,3196,5514,9030
651,2011,19,Kerala,Alappuzha,2266,4990,1436,2655,1098,3582,4800,11227
651,2012,19,Kerala,Alappuzha,1793,4989,1170,2655,1063,3582,4026,11226
651,2013,19,Kerala,Alappuzha,3540,3897,1816,1517,2497,2413,7853,7827
651,2014,19,Kerala,Alappuzha,2855,3658,886,1433,1036,2576,4777,7667
651,2015,19,Kerala,Alappuzha,2610,6453,776,1729,1240,3190,4626,11372
652,2005,19,Kerala,Kannur,3057,3153,1901,1706,3325,3178,8283,8038
652,2006,19,Kerala,Kannur,3770,3111,2295,1606,3476,4022,9540,8739
652,2007,19,Kerala,Kannur,4822,4113,2161,1737,3968,4550,10952,10400
652,2008,19,Kerala,Kannur,5808,4290,2428,2120,6079,3785,14314,10195
652,2009,19,Kerala,Kannur,6565,5627,3104,2582,5102,5892,14771,14102
652,2010,19,Kerala,Kannur,4685,5264,2906,2575,5483,4662,13075,12501
652,2011,19,Kerala,Kannur,5857,7893,3201,4306,3546,6833,12604,19033
652,2012,19,Kerala,Kannur,4169,7891,2471,4306,3060,6833,9700,19031
652,2013,19,Kerala,Kannur,5396,4429,3228,2032,5872,3405,14496,9866
652,2014,19,Kerala,Kannur,6824,4369,2436,1732,3258,2533,12518,8634
652,2015,19,Kerala,Kannur,3905,9146,2035,2109,3357,6370,9298,17625
653,2005,19,Kerala,Eranakulam,8200,5278,3235,2244,7668,5565,19104,13086
653,2006,19,Kerala,Eranakulam,11631,7358,4142,1813,6334,3573,22108,12744
653,2007,19,Kerala,Eranakulam,8624,6598,3556,2079,4349,4664,16529,13341
653,2008,19,Kerala,Eranakulam,9301,6516,3222,2908,5778,3244,18301,12668
653,2009,19,Kerala,Eranakulam,7509,6304,3124,2898,4549,5086,15182,14288
653,2010,19,Kerala,Eranakulam,8210,6559,4155,4037,6634,4627,18999,15222
653,2011,19,Kerala,Eranakulam,9197,7797,6171,4231,4689,7321,20057,19349
653,2012,19,Kerala,Eranakulam,6195,7521,3643,4231,3439,7321,13277,19073
653,2013,19,Kerala,Eranakulam,7593,7355,3583,3412,6175,4167,17352,14934
653,2014,19,Kerala,Eranakulam,8558,4001,3502,2663,4644,4515,16704,11180
653,2015,19,Kerala,Eranakulam,9330,6269,3162,2601,6578,4501,19070,13371
655,2005,19,Kerala,Kottayam,9057,6217,5818,3814,10110,6039,24984,16071
655,2006,19,Kerala,Kottayam,9859,6220,6749,3577,9388,6124,25995,15921
655,2007,19,Kerala,Kottayam,10300,9095,4941,4322,9024,6813,24265,20230
655,2008,19,Kerala,Kottayam,14262,9666,6446,6798,12466,7440,33174,23904
655,2009,19,Kerala,Kottayam,12932,11207,7900,5973,11245,9368,32077,26550
655,2010,19,Kerala,Kottayam,11628,12399,9214,7697,12469,10947,33311,31044
655,2011,19,Kerala,Kottayam,12653,12312,7004,7672,9212,11022,28869,31006
655,2012,19,Kerala,Kottayam,13594,11922,5627,7452,8091,10361,27312,29735
655,2013,19,Kerala,Kottayam,15009,11725,6692,5158,10678,6088,32378,22971
655,2014,19,Kerala,Kottayam,11450,6030,4948,3209,8194,4680,24592,13918
655,2015,19,Kerala,Kottayam,9710,8401,4395,3939,6937,6526,21042,18866
656,2005,19,Kerala,Kozhikode,4131,3000,2150,1560,6504,5439,12785,9998
656,2006,19,Kerala,Kozhikode,6541,4949,2289,1870,5400,5494,14231,12313
656,2007,19,Kerala,Kozhikode,5017,4390,2261,1495,4747,4625,12024,10510
656,2008,19,Kerala,Kozhikode,6695,4737,2683,2390,7501,4393,16880,11520
656,2009,19,Kerala,Kozhikode,6589,5360,3119,2171,5292,6340,15000,13871
656,2010,19,Kerala,Kozhikode,7031,5701,3412,2230,6578,5059,17020,12990
656,2011,19,Kerala,Kozhikode,6518,7941,3073,3466,4621,7592,14212,18998
656,2012,19,Kerala,Kozhikode,8195,7941,2314,3467,3126,7592,13635,18999
656,2013,19,Kerala,Kozhikode,7780,5614,2879,1834,6781,4619,17440,12067
656,2014,19,Kerala,Kozhikode,6016,4460,1890,1225,5255,3767,13161,9452
656,2015,19,Kerala,Kozhikode,4533,5802,1732,1865,4582,4934,10846,12601
657,2005,19,Kerala,Malappuram,2920,2154,1859,1268,3683,2019,8462,5441
657,2006,19,Kerala,Malappuram,3046,1657,1934,1164,2485,3007,7465,5828
657,2007,19,Kerala,Malappuram,2409,1989,1614,933,2689,2408,6712,5330
657,2008,19,Kerala,Malappuram,2926,2488,1507,1399,4916,2795,9349,6682
657,2009,19,Kerala,Malappuram,2897,2466,1824,1301,3299,3147,8020,6914
657,2010,19,Kerala,Malappuram,2975,2885,1898,1601,4353,2755,9226,7241
657,2011,19,Kerala,Malappuram,3714,4792,2010,2424,2618,3929,8342,11145
657,2012,19,Kerala,Malappuram,3051,4792,1590,2424,2324,3929,6965,11145
657,2013,19,Kerala,Malappuram,4399,4746,2266,1306,3971,2400,10636,8452
657,2014,19,Kerala,Malappuram,5202,3171,1867,1456,3600,2501,10669,7128
657,2015,19,Kerala,Malappuram,2823,4269,1542,1258,2966,3040,7331,8567
658,2005,19,Kerala,Palakkad,6722,6209,2760,2358,4129,3044,13611,11611
658,2006,19,Kerala,Palakkad,7245,6398,3695,2563,3589,3908,14529,12869
658,2007,19,Kerala,Palakkad,7510,7049,2940,2884,4319,3266,14769,13199
658,2008,19,Kerala,Palakkad,11470,8380,4514,4241,7380,4686,23364,17307
658,2009,19,Kerala,Palakkad,10347,7591,5031,3652,6497,4829,21875,16072
658,2010,19,Kerala,Palakkad,10284,7932,4989,3891,6814,4288,22087,16111
658,2011,19,Kerala,Palakkad,10269,9293,4958,4154,3666,6435,18893,19882
658,2012,19,Kerala,Palakkad,8206,8371,3406,3694,3529,6195,15141,18260
658,2013,19,Kerala,Palakkad,9866,8926,4597,3078,4994,3657,19457,15661
658,2014,19,Kerala,Palakkad,7540,7138,3220,2459,3544,2219,14304,11816
658,2015,19,Kerala,Palakkad,7446,7214,2900,2913,3526,3447,13872,13574
659,2005,19,Kerala,Kollam,2376,1833,1996,1627,2039,1602,6411,5062
659,2006,19,Kerala,Kollam,2093,1135,2010,956,1983,2446,6086,4537
659,2007,19,Kerala,Kollam,2002,1818,1526,1165,2507,2389,6035,5372
659,2008,19,Kerala,Kollam,3880,2249,2633,1761,4877,2690,11390,6700
659,2009,19,Kerala,Kollam,3926,3176,2486,1760,4755,3196,11167,8132
659,2010,19,Kerala,Kollam,4063,3616,3613,2660,4258,3902,11934,10178
659,2011,19,Kerala,Kollam,4685,6920,2996,3991,5077,7069,12758,17980
659,2012,19,Kerala,Kollam,2953,6918,1967,3991,2784,7069,7704,17978
659,2013,19,Kerala,Kollam,4815,3001,2907,1740,7326,2005,15048,6746
659,2014,19,Kerala,Kollam,6169,2932,3089,1215,3441,1205,12699,5352
659,2015,19,Kerala,Kollam,3835,3987,1862,1188,2879,4546,8576,9721
660,2005,19,Kerala,Thrissur,5041,4953,2844,2232,2840,2991,10725,10176
660,2006,19,Kerala,Thrissur,4811,4655,2230,2227,2736,3654,9777,10536
660,2007,19,Kerala,Thrissur,4388,5056,2038,2033,3094,3638,9520,10727
660,2008,19,Kerala,Thrissur,4886,4904,1669,2270,3815,5040,10370,12214
660,2009,19,Kerala,Thrissur,6364,5238,2552,2224,4226,4615,13142,12077
660,2010,19,Kerala,Thrissur,4007,6936,2326,2739,3931,3187,10264,12862
660,2011,19,Kerala,Thrissur,5839,6781,2212,3364,1964,6420,10015,16565
660,2012,19,Kerala,Thrissur,3243,6415,1727,3364,1703,6120,6673,15899
660,2013,19,Kerala,Thrissur,6307,6115,2680,2003,5029,2998,14016,11116
660,2014,19,Kerala,Thrissur,5082,5078,1499,1960,1907,2222,8488,9260
660,2015,19,Kerala,Thrissur,4309,6861,1128,1751,2513,2988,7950,11600
661,2005,19,Kerala,Thiruvananthapuram,1947,1967,1531,1251,1586,1414,5064,4632
661,2006,19,Kerala,Thiruvananthapuram,2595,1674,1566,1955,1769,1380,5930,5009
661,2007,19,Kerala,Thiruvananthapuram,1777,1663,1482,907,967,707,4226,3277
661,2008,19,Kerala,Thiruvananthapuram,1830,1364,1422,969,1268,1349,4520,3682
661,2009,19,Kerala,Thiruvananthapuram,1927,1860,1474,1175,1693,1401,5094,4436
661,2010,19,Kerala,Thiruvananthapuram,5596,1789,3867,1446,1405,827,10868,4062
661,2011,19,Kerala,Thiruvananthapuram,1996,3399,1081,2034,680,2255,3757,7688
661,2012,19,Kerala,Thiruvananthapuram,1585,3399,1447,2034,678,2255,3710,7688
661,2013,19,Kerala,Thiruvananthapuram,2492,1359,2064,1045,1332,324,5888,2728
661,2014,19,Kerala,Thiruvananthapuram,2646,1364,1390,1053,516,208,4552,2625
661,2015,19,Kerala,Thiruvananthapuram,1999,2096,1306,903,441,1972,3746,4971
701,2005,8,Orissa,Balasore,20886,11911,8650,6737,7247,3083,36783,21731
701,2006,8,Orissa,Balasore,21749,11436,9923,6393,3515,3833,35187,21662
701,2007,8,Orissa,Balasore,22554,12293,11005,10761,7296,3045,40855,26099
701,2008,8,Orissa,Balasore,23266,14545,13237,13182,8802,4598,45305,32325
701,2009,8,Orissa,Balasore,25653,12197,14807,9644,6600,5545,47060,27386
701,2010,8,Orissa,Balasore,26133,13400,15745,7735,9519,3860,51397,24995
701,2011,8,Orissa,Balasore,27877,11982,12269,6353,3418,4262,43564,22597
701,2012,8,Orissa,Balasore,21372,8578,7746,4422,3787,2256,32905,15256
701,2013,8,Orissa,Balasore,24774,6369,10610,4497,3813,1859,39197,12725
701,2014,8,Orissa,Balasore,27509,16774,12468,9472,6484,4366,46461,30612
701,2015,8,Orissa,Balasore,27226,7679,12855,4976,6828,2957,46909,15612
702,2005,8,Orissa,Bolangir,8786,2221,3569,1379,2699,575,15054,4175
702,2006,8,Orissa,Bolangir,10169,2296,4250,1168,2417,701,16836,4165
702,2007,8,Orissa,Bolangir,10477,3230,5142,1719,2798,748,18417,5697
702,2008,8,Orissa,Bolangir,13044,3675,4941,1896,4595,901,22580,6472
702,2009,8,Orissa,Bolangir,13888,5109,6666,1939,4141,1053,24695,8101
702,2010,8,Orissa,Bolangir,12978,3672,7158,1974,4743,1447,24879,7093
